Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk
560713,49,61705,61705.0,377,11.0,4.454545454545454,0.006109715582205656,1259.2857142857142,2013,12,60,2018-12-01,0.0,0,0
560714,21,31598,31598.0,1493,8.0,2.625,0.04724982593835053,1504.6666666666667,2015,2,46,2018-12-01,0.0,0,0
560936,33,52306,52306.0,542,7.0,4.714285714285714,0.01036209995029251,1585.030303030303,2015,8,40,2018-08-01,4.0,0,0
560990,19,28310,28310.0,395,7.0,2.7142857142857144,0.013952666902154716,1490.0,2017,10,14,2018-11-01,1.0,0,0
561041,32,40122,40122.0,1038,9.0,3.5555555555555554,0.025871093165844176,1253.8125,2015,11,37,2018-11-01,1.0,0,0
561053,31,40713,40713.0,353,9.0,3.4444444444444446,0.008670449242256774,1313.3225806451612,2015,12,36,2018-12-01,0.0,0,0
561072,44,71363,71363.0,2378,12.0,3.6666666666666665,0.03332259013774645,1621.8863636363637,2013,2,70,2018-12-01,0.0,0,0
561092,40,60887,60887.0,1576,10.0,4.0,0.02588401465008951,1522.175,2018,11,1,2018-11-01,1.0,0,0
561107,36,50733,50733.0,1693,12.0,3.0,0.033370784302130765,1409.25,2013,4,68,2018-12-01,0.0,0,0
561219,40,48535,48535.0,357,10.0,4.0,0.007355516637478109,1213.375,2012,12,72,2018-11-01,1.0,0,0
561228,32,55461,55461.0,1379,11.0,2.909090909090909,0.024864319071058943,1733.15625,2013,10,62,2018-12-01,0.0,0,0
561251,45,68755,68755.0,293,11.0,4.090909090909091,0.004261508253945168,1527.888888888889,2014,10,50,2018-11-01,1.0,0,0
561284,36,52919,52919.0,0,9.0,4.0,0.0,1469.9722222222222,2017,1,23,2018-11-01,1.0,0,0
561307,9,11145,11145.0,0,3.0,3.0,0.0,1238.3333333333333,2018,9,3,2018-12-01,0.0,0,0
561321,45,47538,47538.0,516,11.0,4.090909090909091,0.010854474315284614,1056.4,2013,7,65,2018-08-01,4.0,0,0
561413,49,69087,69087.0,987,11.0,4.454545454545454,0.014286334621564116,1409.938775510204,2013,5,67,2018-12-01,0.0,0,0
561481,44,58961,58961.0,1365,10.0,4.4,0.023150896355217856,1340.0227272727273,2015,5,43,2018-09-01,3.0,0,0
561520,47,69387,69387.0,1563,11.0,4.2727272727272725,0.022525833369363136,1476.3191489361702,2017,4,20,2018-12-01,0.0,0,0
561570,26,34748,34748.0,1979,9.0,2.888888888888889,0.05695291815356279,1336.4615384615386,2012,7,77,2018-11-01,1.0,0,0
561620,34,55462,55462.0,0,11.0,3.090909090909091,0.0,1631.235294117647,2015,5,43,2018-11-01,1.0,0,0
561621,32,45596,45596.0,1592,9.0,3.5555555555555554,0.03491534345117993,1424.875,2017,7,17,2018-12-01,0.0,0,0
561640,35,59062,59062.0,1654,10.0,3.5,0.028004469879110087,1687.4857142857143,2012,9,75,2018-12-01,0.0,0,0
561654,63,98727,98727.0,710,12.0,5.25,0.007191548411275538,1567.095238095238,2014,1,59,2018-12-01,0.0,0,0
561722,0,0,0.0,0,,,0.0,0.0,2015,3,45,,,1,0
561801,59,78721,118081.5,0,5.0,11.8,0.0,1334.2542372881355,2018,4,8,2018-12-01,0.0,0,0
561873,40,60884,60884.0,0,10.0,4.0,0.0,1522.1,2016,3,33,2018-12-01,0.0,0,0
561874,40,52099,52099.0,1029,9.0,4.444444444444445,0.019750858941630357,1302.475,2014,4,56,2018-11-01,1.0,0,0
561917,6,7250,7250.0,0,3.0,2.0,0.0,1208.3333333333333,2018,7,5,2018-12-01,0.0,0,0
561933,7,11171,11171.0,0,2.0,3.5,0.0,1595.857142857143,2018,8,4,2018-11-01,1.0,0,0
561961,43,73728,73728.0,800,10.0,4.3,0.010850694444444444,1714.6046511627908,2013,5,67,2018-12-01,0.0,0,0
561981,20,34504,34504.0,0,6.0,3.3333333333333335,0.0,1725.2,2017,2,22,2017-10-01,14.0,1,1
562084,56,81695,81695.0,1676,11.0,5.090909090909091,0.020515331415631312,1458.8392857142858,2014,11,49,2018-12-01,0.0,0,0
562093,35,54027,54027.0,1045,10.0,3.5,0.019342180761471116,1543.6285714285714,2016,10,26,2018-11-01,1.0,0,0
562234,38,47439,47439.0,1724,10.0,3.8,0.036341406859335144,1248.3947368421052,2016,10,26,2018-12-01,0.0,0,0
562305,30,45597,45597.0,1628,10.0,3.0,0.03570410334013203,1519.9,2015,3,45,2018-11-01,1.0,0,0
562324,0,0,0.0,0,,,0.0,0.0,2016,1,35,,,1,0
562358,6,13479,13479.0,0,3.0,2.0,0.0,2246.5,2018,8,4,2018-11-01,1.0,0,0
562361,41,66310,99465.0,527,6.0,6.833333333333333,0.005298346151912733,1617.3170731707316,2018,2,10,2018-12-01,0.0,0,0
562376,43,64763,64763.0,1498,10.0,4.3,0.023130491175516885,1506.1162790697674,2015,6,42,2018-12-01,0.0,0,0
562404,34,48989,48989.0,0,9.0,3.7777777777777777,0.0,1440.8529411764705,2015,5,43,2018-11-01,1.0,0,0
562411,24,38339,38339.0,833,10.0,2.4,0.02172722293226219,1597.4583333333333,2014,11,49,2018-11-01,1.0,0,0
562501,0,0,0.0,0,,,0.0,0.0,2018,5,7,,,0,0
562510,12,16688,16688.0,0,3.0,4.0,0.0,1390.6666666666667,2017,1,23,2017-08-01,16.0,1,1
562588,9,14331,14331.0,0,5.0,1.8,0.0,1592.3333333333333,2017,7,17,2018-11-01,1.0,0,0
562644,35,51792,51792.0,2040,10.0,3.5,0.03938832252085264,1479.7714285714285,2013,8,64,2018-12-01,0.0,0,0
562655,22,24958,24958.0,1233,8.0,2.75,0.04940299703501883,1134.4545454545455,2014,5,55,2018-10-01,2.0,0,0
562661,64,124342,186513.0,0,8.0,8.0,0.0,1942.84375,2018,2,10,2018-12-01,0.0,0,0
562677,33,45333,45333.0,539,11.0,3.0,0.01188979330730373,1373.7272727272727,2013,11,61,2018-11-01,1.0,0,0
562703,0,0,0.0,0,,,0.0,0.0,2012,12,72,,,0,0
562734,28,36198,36198.0,381,8.0,3.5,0.010525443394662689,1292.7857142857142,2013,2,70,2018-12-01,0.0,0,0
562737,48,63244,63244.0,1982,12.0,4.0,0.03133894124343811,1317.5833333333333,2016,5,31,2018-12-01,0.0,0,0
563076,37,57282,57282.0,0,10.0,3.7,0.0,1548.162162162162,2016,5,31,2018-10-01,2.0,0,0
563086,41,67297,67297.0,1805,11.0,3.727272727272727,0.02682140362869073,1641.3902439024391,2018,5,7,2018-08-01,4.0,0,0
563094,51,59340,89010.0,0,5.0,10.2,0.0,1163.5294117647059,2018,4,8,2018-12-01,0.0,0,0
563142,2,3656,3656.0,0,1.0,2.0,0.0,1828.0,2018,11,1,2018-12-01,0.0,0,0
563188,37,64455,64455.0,862,11.0,3.3636363636363638,0.013373671553797224,1742.027027027027,2016,3,33,2018-12-01,0.0,0,0
563217,28,32112,32112.0,1010,9.0,3.111111111111111,0.03145241654210264,1146.857142857143,2015,6,42,2018-09-01,3.0,0,0
563386,21,28800,28800.0,0,10.0,2.1,0.0,1371.4285714285713,2017,10,14,2018-12-01,0.0,0,0
563410,60,98993,98993.0,1529,11.0,5.454545454545454,0.015445536553089612,1649.8833333333334,2016,3,33,2018-11-01,1.0,0,0
563428,0,0,0.0,0,,,0.0,0.0,2014,10,50,,,1,0
563587,47,64769,64769.0,2042,11.0,4.2727272727272725,0.031527428244993744,1378.063829787234,2016,2,34,2018-11-01,1.0,0,0
563633,25,38756,38756.0,0,8.0,3.125,0.0,1550.24,2014,11,49,2018-11-01,1.0,0,0
563749,37,55864,55864.0,1493,10.0,3.7,0.02672561936130603,1509.837837837838,2015,3,45,2018-12-01,0.0,0,0
563774,28,44007,44007.0,784,6.0,4.666666666666667,0.017815347558342992,1571.6785714285713,2015,8,40,2018-12-01,0.0,0,0
563945,41,71073,71073.0,622,9.0,4.555555555555555,0.008751565292023695,1733.4878048780488,2015,8,40,2018-09-01,3.0,0,0
563977,26,37684,37684.0,0,8.0,3.25,0.0,1449.3846153846155,2015,11,37,2018-12-01,0.0,0,0
563981,42,60789,60789.0,907,9.0,4.666666666666667,0.014920462583691129,1447.357142857143,2012,5,79,2018-12-01,0.0,0,0
564111,33,55969,55969.0,2062,9.0,3.6666666666666665,0.036841823152102056,1696.030303030303,2016,1,35,2018-12-01,0.0,0,0
564114,43,67065,67065.0,818,9.0,4.777777777777778,0.012197122194885559,1559.6511627906978,2016,5,31,2018-11-01,1.0,0,0
564138,36,49455,49455.0,837,9.0,4.0,0.01692447679708826,1373.75,2012,7,77,2018-12-01,0.0,0,0
564141,34,50374,50374.0,0,10.0,3.4,0.0,1481.5882352941176,2014,1,59,2018-09-01,3.0,1,0
564201,36,46002,46002.0,0,11.0,3.272727272727273,0.0,1277.8333333333333,2015,8,40,2018-10-01,2.0,0,0
564305,29,37324,55986.0,434,4.0,7.25,0.007751937984496124,1287.0344827586207,2018,3,9,2018-12-01,0.0,0,0
564449,32,56793,56793.0,696,10.0,3.2,0.012255031429929744,1774.78125,2015,4,44,2018-11-01,1.0,0,0
564650,35,57097,57097.0,1897,9.0,3.888888888888889,0.03322416239031823,1631.3428571428572,2013,8,64,2018-11-01,1.0,0,0
564707,29,47935,47935.0,585,10.0,2.9,0.012204026285595077,1652.9310344827586,2013,10,62,2018-12-01,0.0,0,0
564813,6,7915,7915.0,0,3.0,2.0,0.0,1319.1666666666667,2018,5,7,2018-11-01,1.0,0,0
564838,4,5718,5718.0,0,2.0,2.0,0.0,1429.5,2018,8,4,2018-12-01,0.0,0,0
564841,43,56075,56075.0,0,11.0,3.909090909090909,0.0,1304.0697674418604,2016,2,34,2018-12-01,0.0,0,0
564882,48,82559,82559.0,437,9.0,5.333333333333333,0.005293184268220303,1719.9791666666667,2013,12,60,2018-12-01,0.0,0,0
564909,37,58860,58860.0,1439,10.0,3.7,0.024447842337750596,1590.8108108108108,2015,9,39,2018-12-01,0.0,0,0
564959,33,55167,55167.0,1071,10.0,3.3,0.019413779977160258,1671.7272727272727,2013,9,63,2018-12-01,0.0,0,0
564973,34,62797,62797.0,377,10.0,3.4,0.006003471503415768,1846.9705882352941,2017,2,22,2018-12-01,0.0,0,0
565008,7,7815,7815.0,0,4.0,1.75,0.0,1116.4285714285713,2018,5,7,2018-10-01,2.0,0,0
565040,32,59513,59513.0,816,9.0,3.5555555555555554,0.013711289970258599,1859.78125,2012,4,80,2018-12-01,0.0,0,0
565041,37,61393,61393.0,1698,9.0,4.111111111111111,0.02765787630511622,1659.2702702702702,2012,4,80,2018-11-01,1.0,0,0
565074,0,0,0.0,0,,,0.0,0.0,2014,2,58,,,1,0
565133,43,75674,75674.0,472,11.0,3.909090909090909,0.0062372809683643,1759.860465116279,2013,4,68,2018-12-01,0.0,0,0
565171,44,75375,75375.0,1349,10.0,4.4,0.017897180762852405,1713.0681818181818,2014,8,52,2018-12-01,0.0,0,0
565227,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
565242,15,17215,17215.0,0,5.0,3.0,0.0,1147.6666666666667,2018,1,11,2018-12-01,0.0,0,0
565351,38,58866,58866.0,2646,12.0,3.1666666666666665,0.04494954642747936,1549.1052631578948,2013,9,63,2018-12-01,0.0,0,0
565452,34,47095,47095.0,538,10.0,3.4,0.011423718016774605,1385.1470588235295,2012,5,79,2018-12-01,0.0,0,0
565533,39,58189,58189.0,2115,12.0,3.25,0.036347075907817626,1492.025641025641,2016,11,25,2018-11-01,1.0,0,0
565602,20,28453,28453.0,419,8.0,2.5,0.014726039433451656,1422.65,2015,1,47,2018-10-01,2.0,0,0
565634,0,0,0.0,0,,,0.0,0.0,2013,10,62,,,1,0
565690,29,42729,42729.0,1083,9.0,3.2222222222222223,0.02534578389384259,1473.4137931034484,2015,12,36,2018-08-01,4.0,1,0
565710,40,62408,62408.0,1907,10.0,4.0,0.03055697987437508,1560.2,2012,8,76,2018-11-01,1.0,0,0
565787,0,0,0.0,0,,,0.0,0.0,2014,11,49,,,1,0
565805,47,76872,76872.0,1603,11.0,4.2727272727272725,0.020852846289936517,1635.5744680851064,2016,7,29,2018-12-01,0.0,0,0
565811,47,76571,76571.0,921,11.0,4.2727272727272725,0.012028052395815649,1629.1702127659576,2016,4,32,2018-12-01,0.0,0,0
565841,28,35702,53553.0,362,7.0,4.0,0.006759658655910967,1275.0714285714287,2018,3,9,2018-10-01,2.0,0,0
565876,41,53810,53810.0,507,11.0,3.727272727272727,0.009422040512915815,1312.439024390244,2016,3,33,2018-12-01,0.0,0,0
565900,46,74486,74486.0,911,10.0,4.6,0.012230486265875466,1619.2608695652175,2012,12,72,2018-12-01,0.0,0,0
565960,35,60334,60334.0,1232,11.0,3.1818181818181817,0.020419663871117447,1723.8285714285714,2016,2,34,2018-12-01,0.0,0,0
565991,21,25446,25446.0,527,6.0,3.5,0.02071052424742592,1211.7142857142858,2018,1,11,2018-10-01,2.0,0,0
566033,0,0,0.0,0,,,0.0,0.0,2015,6,42,,,1,0
566165,38,61122,61122.0,2415,10.0,3.8,0.03951114165112398,1608.4736842105262,2013,6,66,2018-11-01,1.0,0,0
566182,25,24816,24816.0,1691,8.0,3.125,0.06814152159896841,992.64,2014,4,56,2018-10-01,2.0,0,0
566343,0,0,0.0,0,,,0.0,0.0,2013,12,60,,,1,0
566374,25,36349,36349.0,571,10.0,2.5,0.015708822801177472,1453.96,2016,7,29,2018-12-01,0.0,0,0
566550,7,8286,8286.0,0,3.0,2.3333333333333335,0.0,1183.7142857142858,2018,8,4,2018-11-01,1.0,0,0
566630,38,71017,71017.0,520,10.0,3.8,0.00732219046143881,1868.8684210526317,2016,1,35,2018-12-01,0.0,0,0
566640,37,55127,55127.0,2588,10.0,3.7,0.04694614254358118,1489.918918918919,2016,5,31,2018-11-01,1.0,0,0
566663,0,0,0.0,0,,,0.0,0.0,2015,9,39,,,1,0
566696,42,62348,62348.0,489,11.0,3.8181818181818183,0.007843074356835825,1484.4761904761904,2014,12,48,2018-10-01,2.0,0,0
566714,32,53191,53191.0,770,8.0,4.0,0.01447613318042526,1662.21875,2013,5,67,2018-09-01,3.0,1,0
566737,40,61547,61547.0,350,11.0,3.6363636363636362,0.005686710968853072,1538.675,2016,8,28,2018-12-01,0.0,0,0
566767,36,49477,49477.0,2548,11.0,3.272727272727273,0.05149867615255573,1374.361111111111,2013,7,65,2018-12-01,0.0,0,0
566802,0,0,0.0,0,,,0.0,0.0,2014,10,50,,,1,0
566808,47,74487,74487.0,1764,12.0,3.9166666666666665,0.02368198477586693,1584.8297872340424,2014,11,49,2018-12-01,0.0,0,0
566851,37,48488,48488.0,327,10.0,3.7,0.006743936644118132,1310.4864864864865,2013,11,61,2018-12-01,0.0,0,0
566951,23,37354,37354.0,581,9.0,2.5555555555555554,0.015553889810997484,1624.0869565217392,2013,1,71,2018-06-01,6.0,0,1
566957,31,45391,45391.0,1746,10.0,3.1,0.038465775153664825,1464.225806451613,2015,2,46,2018-11-01,1.0,0,0
566961,43,65316,65316.0,2291,10.0,4.3,0.03507563231061302,1518.9767441860465,2015,7,41,2018-12-01,0.0,0,0
566991,11,23329,23329.0,515,5.0,2.2,0.022075528312400873,2120.818181818182,2017,11,13,2018-07-01,5.0,0,0
567048,31,60839,60839.0,2178,9.0,3.4444444444444446,0.03579940498693272,1962.5483870967741,2015,9,39,2018-12-01,0.0,0,0
567070,52,76938,76938.0,0,10.0,5.2,0.0,1479.576923076923,2016,3,33,2018-12-01,0.0,0,0
567082,0,0,0.0,0,,,0.0,0.0,2015,12,36,,,1,0
567151,22,26615,26615.0,513,6.0,3.6666666666666665,0.019274845012211158,1209.7727272727273,2017,11,13,2018-11-01,1.0,0,0
567210,29,43334,43334.0,431,8.0,3.625,0.00994600083075645,1494.2758620689656,2012,10,74,2018-11-01,1.0,0,0
567219,7,6676,6676.0,0,3.0,2.3333333333333335,0.0,953.7142857142857,2018,6,6,2018-11-01,1.0,0,0
567227,42,73347,73347.0,872,12.0,3.5,0.011888693470762266,1746.357142857143,2017,3,21,2018-09-01,3.0,0,0
567256,36,48838,48838.0,541,10.0,3.6,0.011077439698595357,1356.611111111111,2016,10,26,2018-11-01,1.0,0,0
567261,32,50543,50543.0,0,8.0,4.0,0.0,1579.46875,2012,10,74,2018-10-01,2.0,0,0
567319,37,54374,54374.0,2019,8.0,4.625,0.037131717364917056,1469.5675675675675,2015,2,46,2018-11-01,1.0,0,0
567412,29,43764,43764.0,393,10.0,2.9,0.008979983548121745,1509.103448275862,2016,4,32,2018-12-01,0.0,0,0
567420,58,87152,87152.0,940,12.0,4.833333333333333,0.010785753625849092,1502.6206896551723,2015,2,46,2018-09-01,3.0,0,0
567571,34,45285,45285.0,440,9.0,3.7777777777777777,0.009716241581097494,1331.9117647058824,2016,2,34,2018-12-01,0.0,0,0
567670,34,57328,85992.0,376,4.0,8.5,0.004372499767420225,1686.1176470588234,2018,4,8,2018-09-01,3.0,0,0
567805,3,6681,6681.0,365,1.0,3.0,0.05463254003891633,2227.0,2018,10,2,2018-12-01,0.0,0,0
567865,17,24139,24139.0,1109,9.0,1.8888888888888888,0.04594225112887858,1419.9411764705883,2017,10,14,2018-11-01,1.0,0,0
567875,15,24199,24199.0,0,6.0,2.5,0.0,1613.2666666666667,2017,5,19,2018-12-01,0.0,0,0
568111,35,39432,39432.0,0,9.0,3.888888888888889,0.0,1126.6285714285714,2017,1,23,2018-12-01,0.0,0,0
568171,28,39430,39430.0,0,10.0,2.8,0.0,1408.2142857142858,2015,8,40,2018-12-01,0.0,0,0
568172,43,64086,64086.0,1278,8.0,5.375,0.01994195300065537,1490.3720930232557,2015,8,40,2018-09-01,3.0,0,0
568205,60,125314,187971.0,953,7.0,8.571428571428571,0.00506993099999468,2088.5666666666666,2018,3,9,2018-12-01,0.0,0,0
568286,29,52020,52020.0,1447,9.0,3.2222222222222223,0.027816224529027298,1793.7931034482758,2016,5,31,2018-12-01,0.0,0,0
568329,39,62897,62897.0,605,10.0,3.9,0.009618900742483743,1612.7435897435898,2014,4,56,2018-10-01,2.0,0,0
568442,47,79721,79721.0,1864,11.0,4.2727272727272725,0.023381543131671706,1696.1914893617022,2013,10,62,2018-12-01,0.0,0,0
568484,41,62676,62676.0,0,10.0,4.1,0.0,1528.6829268292684,2015,4,44,2018-12-01,0.0,0,0
568525,29,35905,35905.0,389,10.0,2.9,0.010834145662164044,1238.103448275862,2015,3,45,2018-12-01,0.0,0,0
568547,38,46042,46042.0,0,11.0,3.4545454545454546,0.0,1211.6315789473683,2016,2,34,2018-11-01,1.0,0,0
568594,21,29295,29295.0,648,9.0,2.3333333333333335,0.022119815668202765,1395.0,2012,12,72,2018-11-01,1.0,0,0
568667,0,0,0.0,0,,,0.0,0.0,2012,12,72,,,0,0
568678,43,69204,69204.0,1079,10.0,4.3,0.015591584301485464,1609.3953488372092,2015,12,36,2018-10-01,2.0,0,0
568681,0,0,0.0,0,,,0.0,0.0,2012,11,73,,,0,0
568712,41,63431,63431.0,0,10.0,4.1,0.0,1547.0975609756097,2012,5,79,2018-12-01,0.0,0,0
568734,35,59122,59122.0,480,10.0,3.5,0.008118805182503975,1689.2,2012,6,78,2018-12-01,0.0,0,0
568769,39,45940,45940.0,1693,8.0,4.875,0.036852416195037006,1177.948717948718,2016,9,27,2018-11-01,1.0,0,0
568786,42,56814,56814.0,1447,11.0,3.8181818181818183,0.025469074523884958,1352.7142857142858,2015,4,44,2018-12-01,0.0,0,0
568798,18,36765,36765.0,0,6.0,3.0,0.0,2042.5,2017,10,14,2018-12-01,0.0,0,0
568814,32,38627,38627.0,1080,9.0,3.5555555555555554,0.02795971729619178,1207.09375,2016,8,28,2018-12-01,0.0,0,0
568870,41,56975,56975.0,305,9.0,4.555555555555555,0.005353225098727512,1389.6341463414635,2018,11,1,2018-12-01,0.0,0,0
568880,33,50018,50018.0,759,10.0,3.3,0.015174537166620016,1515.6969696969697,2018,5,7,2018-12-01,0.0,0,0
568953,32,46866,46866.0,0,10.0,3.2,0.0,1464.5625,2014,6,54,2018-12-01,0.0,0,0
569188,8,15038,15038.0,0,3.0,2.6666666666666665,0.0,1879.75,2014,7,53,2017-04-01,20.0,1,1
569236,34,57184,57184.0,1715,10.0,3.4,0.029990906547285954,1681.8823529411766,2013,9,63,2018-12-01,0.0,0,0
569313,41,76518,76518.0,1915,10.0,4.1,0.025026791081836954,1866.2926829268292,2017,2,22,2018-11-01,1.0,0,0
569315,47,75295,75295.0,0,10.0,4.7,0.0,1602.0212765957447,2013,4,68,2018-12-01,0.0,0,0
569319,27,39948,39948.0,3629,9.0,3.0,0.09084309602483229,1479.5555555555557,2015,2,46,2018-11-01,1.0,0,0
569347,44,87421,87421.0,839,11.0,4.0,0.009597236361972523,1986.840909090909,2014,10,50,2018-12-01,0.0,0,0
569369,47,61716,61716.0,1336,10.0,4.7,0.02164754682740294,1313.1063829787233,2017,6,18,2018-12-01,0.0,0,0
569603,46,69996,69996.0,672,12.0,3.8333333333333335,0.0096005486027773,1521.6521739130435,2014,11,49,2018-12-01,0.0,0,0
569677,8,8500,12750.0,0,2.0,4.0,0.0,1062.5,2018,3,9,2018-12-01,0.0,0,0
569720,26,43780,43780.0,1675,9.0,2.888888888888889,0.038259479214253087,1683.8461538461538,2012,11,73,2018-12-01,0.0,0,0
569769,19,25735,25735.0,0,5.0,3.8,0.0,1354.4736842105262,2017,12,12,2018-09-01,3.0,1,0
569846,18,30686,30686.0,359,6.0,3.0,0.011699146190445155,1704.7777777777778,2017,12,12,2018-10-01,2.0,0,0
569880,45,64342,64342.0,2002,11.0,4.090909090909091,0.031114979329209536,1429.8222222222223,2012,9,75,2018-12-01,0.0,0,0
569940,40,55790,55790.0,394,9.0,4.444444444444445,0.007062197526438429,1394.75,2015,1,47,2018-12-01,0.0,0,0
569972,13,23693,23693.0,0,4.0,3.25,0.0,1822.5384615384614,2018,5,7,2018-12-01,0.0,0,0
570116,45,74391,74391.0,904,10.0,4.5,0.01215200763533223,1653.1333333333334,2015,8,40,2018-11-01,1.0,0,0
570299,41,48501,48501.0,353,11.0,3.727272727272727,0.007278200449475269,1182.9512195121952,2015,12,36,2018-12-01,0.0,0,0
570318,48,69025,69025.0,1010,11.0,4.363636363636363,0.014632379572618617,1438.0208333333333,2016,12,24,2018-12-01,0.0,0,0
570406,39,48181,48181.0,982,9.0,4.333333333333333,0.0203814781760445,1235.4102564102564,2015,10,38,2018-10-01,2.0,0,0
570469,32,56194,56194.0,1112,11.0,2.909090909090909,0.019788589529131224,1756.0625,2012,6,78,2018-12-01,0.0,0,0
570531,0,0,0.0,0,,,0.0,0.0,2014,1,59,,,1,0
570600,28,40521,40521.0,351,9.0,3.111111111111111,0.008662175168431183,1447.1785714285713,2013,4,68,2018-10-01,2.0,0,0
570637,23,35176,35176.0,0,8.0,2.875,0.0,1529.391304347826,2013,4,68,2018-12-01,0.0,0,0
570668,0,0,0.0,0,,,0.0,0.0,2013,12,60,,,1,0
570683,44,73637,73637.0,430,9.0,4.888888888888889,0.005839455708407458,1673.5681818181818,2013,8,64,2018-12-01,0.0,0,0
570784,43,65800,65800.0,703,12.0,3.5833333333333335,0.010683890577507599,1530.2325581395348,2015,4,44,2018-11-01,1.0,0,0
570796,40,50708,50708.0,515,10.0,4.0,0.01015618837264337,1267.7,2014,12,48,2018-11-01,1.0,0,0
570806,47,63204,63204.0,1863,11.0,4.2727272727272725,0.02947598253275109,1344.7659574468084,2015,9,39,2018-11-01,1.0,0,0
570920,46,69900,69900.0,696,11.0,4.181818181818182,0.009957081545064377,1519.5652173913043,2015,7,41,2018-11-01,1.0,0,0
570971,15,23643,23643.0,0,6.0,2.5,0.0,1576.2,2017,12,12,2018-12-01,0.0,0,0
571017,52,76360,76360.0,0,11.0,4.7272727272727275,0.0,1468.4615384615386,2015,12,36,2018-12-01,0.0,0,0
571123,37,44211,44211.0,1739,9.0,4.111111111111111,0.039334102372712676,1194.8918918918919,2017,4,20,2018-11-01,1.0,0,0
571163,44,68698,68698.0,563,11.0,4.0,0.00819528952807942,1561.3181818181818,2012,11,73,2018-12-01,0.0,0,0
571169,11,17908,17908.0,0,3.0,3.6666666666666665,0.0,1628.0,2018,5,7,2018-12-01,0.0,0,0
571180,33,43804,43804.0,775,10.0,3.3,0.01769244817824856,1327.3939393939395,2016,4,32,2018-11-01,1.0,0,0
571215,30,42280,42280.0,2632,10.0,3.0,0.06225165562913907,1409.3333333333333,2017,2,22,2018-10-01,2.0,0,0
571239,36,42747,42747.0,1077,10.0,3.6,0.025194750508807637,1187.4166666666667,2014,9,51,2018-11-01,1.0,0,0
571340,10,17199,17199.0,0,5.0,2.0,0.0,1719.9,2018,1,11,2018-11-01,1.0,0,0
571406,0,0,0.0,0,,,0.0,0.0,2013,7,65,,,1,0
571409,5,5740,5740.0,0,2.0,2.5,0.0,1148.0,2018,8,4,2018-12-01,0.0,0,0
571479,0,0,0.0,0,,,0.0,0.0,2018,5,7,,,0,0
571498,31,45400,45400.0,980,10.0,3.1,0.02158590308370044,1464.516129032258,2016,6,30,2018-11-01,1.0,0,0
571603,35,31502,47253.0,0,6.0,5.833333333333333,0.0,900.0571428571428,2018,2,10,2018-12-01,0.0,0,0
571643,53,88391,88391.0,1317,10.0,5.3,0.014899706983742688,1667.754716981132,2014,10,50,2018-12-01,0.0,0,0
571670,48,79515,79515.0,1408,11.0,4.363636363636363,0.017707350814311764,1656.5625,2018,11,1,2018-12-01,0.0,0,0
571760,39,52839,52839.0,527,11.0,3.5454545454545454,0.009973693673233785,1354.8461538461538,2012,7,77,2018-11-01,1.0,0,0
571845,0,0,0.0,0,,,0.0,0.0,2013,6,66,,,1,0
571942,40,58888,58888.0,556,10.0,4.0,0.009441651949463389,1472.2,2015,11,37,2018-12-01,0.0,0,0
571964,40,64833,64833.0,0,8.0,5.0,0.0,1620.825,2013,5,67,2018-12-01,0.0,0,0
571970,27,36906,36906.0,437,11.0,2.4545454545454546,0.011840893079716036,1366.888888888889,2016,5,31,2018-12-01,0.0,0,0
571992,36,53977,53977.0,930,12.0,3.0,0.017229560738833208,1499.361111111111,2013,1,71,2018-12-01,0.0,0,0
572015,38,51382,51382.0,1061,9.0,4.222222222222222,0.020649254602779183,1352.157894736842,2014,4,56,2018-12-01,0.0,0,0
572045,31,45994,45994.0,0,11.0,2.8181818181818183,0.0,1483.6774193548388,2017,10,14,2018-12-01,0.0,0,0
572062,0,0,0.0,0,,,0.0,0.0,2013,4,68,,,1,0
572066,12,14502,14502.0,983,3.0,4.0,0.06778375396497036,1208.5,2018,7,5,2018-12-01,0.0,0,0
572073,35,54576,54576.0,1102,10.0,3.5,0.020192025798885956,1559.3142857142857,2013,9,63,2018-12-01,0.0,0,0
572094,20,35536,35536.0,544,6.0,3.3333333333333335,0.01530841963079694,1776.8,2012,4,80,2018-02-01,10.0,0,1
572263,40,41576,41576.0,745,8.0,5.0,0.017918991725995766,1039.4,2015,11,37,2018-12-01,0.0,0,0
572265,48,63801,63801.0,1428,11.0,4.363636363636363,0.02238209432454037,1329.1875,2014,1,59,2018-12-01,0.0,0,0
572282,41,59291,59291.0,933,11.0,3.727272727272727,0.015735946433691455,1446.121951219512,2012,11,73,2018-12-01,0.0,0,0
